# full_id,pdb_id,assembly_id,multimericity,auth_chain_id,asym_chain_id,seq_database,seq_database_accession
5C8L-1,5C8L,1,2,A_B,A_B,UniProt,Q6MIH8
5CDL-1,5CDL,1,2,A,A,UniProt,Q9RUY4
5CP9-1,5CP9,1,2,A_B,A_B,UniProt,P14210
5CPS-1,5CPS,1,2,A_B,A_B,UniProt,Q9LV91
5CPV-1,5CPV,1,2,A,A,UniProt,P02618
5CR5-1,5CR5,1,2,A_B,A_B,UniProt,O15382
5CUO-1,5CUO,1,2,A_B,A_B,UniProt,Q21A54
5D1I-1,5D1I,1,2,A_B,A_B,UniProt,Q57AQ0
5D84-1,5D84,1,2,A,A,UniProt,A6QDA0
5DBF-1,5DBF,1,2,A_B,A_B,UniProt,K7WDL7
5DFY-1,5DFY,1,2,A,A,UniProt,P73184
5DI0-1,5DI0,1,2,A_B,A_B,UniProt,Q5CZR5
5DLD-2,5DLD,2,2,A,A,UniProt,A4JLG9
5DS2-3,5DS2,3,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P19243
5DU7-6,5DU7,6,2,A_B_C_D,A_B_C_D,UniProt,I6Y9J2
5DW4-1,5DW4,1,2,A_B,A_B,UniProt,B3EY95
5DWM-1,5DWM,1,2,A_B_C_D,A_B_C_D,UniProt,A0A0H3AQB6
5E20-1,5E20,1,2,A,A,UniProt,A0A1I9GEQ5
5E46-1,5E46,1,2,A_B,A_B,UniProt,A0A1C9V3S9
5E68-1,5E68,1,2,A_B,A_B,UniProt,Q8Z4D7
5E9V-1,5E9V,1,2,A_B,A_B,UniProt,Q9H8M2
5EDX-1,5EDX,1,2,A_B,A_B,UniProt,A0MNZ3
5EHM-1,5EHM,1,2,A_B,A_B,UniProt,Q8MS48
5EJ4-2,5EJ4,2,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P17109
5EKS-3,5EKS,3,2,A_B,A_B,UniProt,V5V8R5
5ELM-1,5ELM,1,2,A_B_C_D,A_B_C_D,UniProt,C3SWD2
5ENZ-1,5ENZ,1,2,A_B,A_B,UniProt,Q9REV4
5EQ9-2,5EQ9,2,2,A_B_C_D,A_B_C_D,UniProt,G7J7Q5
5ERT-1,5ERT,1,2,A,A,UniProt,Q03555
5ESR-1,5ESR,1,2,A,A,UniProt,Q9A919
5EYN-1,5EYN,1,2,A,A,UniProt,A0A0H3AER7
5F07-1,5F07,1,2,A,A,UniProt,B9MWW0
5F2G-1,5F2G,1,2,A_B_C_D,A_B_C_D,UniProt,P63705
5F2N-1,5F2N,1,2,A_B,A_B,UniProt,B2HHT4
5F4J-1,5F4J,1,2,A,A,UniProt,A0A076JB57
5F4Z-1,5F4Z,1,2,A_B_C_D_E,A_B_C_D_E,UniProt,Q84HB1
5F8F-1,5F8F,1,2,A_B_C,A_B_C,UniProt,O53532
5FA8-2,5FA8,2,2,A,A,UniProt,C3MWA1
5FAI-1,5FAI,1,2,A,A,UniProt,Q92979
5FAJ-2,5FAJ,2,2,A_B_C_D,A_B_C_D,UniProt,O86786
5FDA-2,5FDA,2,2,A,A,UniProt,A0A3N4BLI0
5FQ1-1,5FQ1,1,2,A_B,A_B,UniProt,A4IPE6
5FRV-1,5FRV,1,2,A_B,A_B,UniProt,O84957
5FUK-1,5FUK,1,2,A_B,A_B,UniProt,A0A023H437
5FVJ-1,5FVJ,1,2,A_B,A_B,UniProt,A0A0F6B8D8
5FWA-1,5FWA,1,2,A,A,UniProt,Q3UKX1
5FXE-1,5FXE,1,2,A_B,A_B,UniProt,Q0SBK1
5GK4-1,5GK4,1,2,A_B,A_B,UniProt,P0AB71
5GMC-1,5GMC,1,2,A_B_C_D,A_B_C_D,UniProt,A0A072ZPM2
5GP9-1,5GP9,1,2,A_B,A_B,UniProt,Q9K8A4
5GT5-1,5GT5,1,2,A_B,A_B,UniProt,W8CR80
5GTJ-1,5GTJ,1,2,A_B_C_D,A_B_C_D,UniProt,Q9BV47
5GUE-1,5GUE,1,2,A_B_C_D,A_B_C_D,UniProt,C9K1X5
5GUL-1,5GUL,1,2,A_B_C_D,A_B_C_D,UniProt,X5IYJ5
5GX8-3,5GX8,3,2,A_B,A_B,UniProt,D1AWE0
5H4S-1,5H4S,1,2,A,A,UniProt,A0A090BWT0
5H80-1,5H80,1,2,A_B,A_B,UniProt,Q9RYK2
5HBF-3,5HBF,3,2,A_B,A_B,UniProt,Q13231
5HC0-1,5HC0,1,2,A,A,UniProt,H6BDX1
5HDG-2,5HDG,2,2,A,A,UniProt,Q00613
5HDM-1,5HDM,1,2,A_B,A_B,UniProt,P42799
5HHK-1,5HHK,1,2,A_B,A_B,UniProt,D4L313
5HI8-1,5HI8,1,2,A_B,A_B,UniProt,E3SMK9
5HM6-2,5HM6,2,2,A_B,A_B,UniProt,Q2VSW6
5HNU-1,5HNU,1,2,A_C,A_B,UniProt,P42330
5HO5-1,5HO5,1,2,A_B_C_D,A_B_C_D,UniProt,W6KHH6
5HOP-1,5HOP,1,2,A_B,A_B,UniProt,Q8YAE8
5HSP-1,5HSP,1,2,A_D,A_B,UniProt,V6F235
5HSQ-1,5HSQ,1,2,A,A,UniProt,Q7CY45
5HSX-2,5HSX,2,2,A_B,A_B,UniProt,Q13YM5
5HVL-1,5HVL,1,2,A_B,A_B,UniProt,Q92410
5HWO-1,5HWO,1,2,A,A,UniProt,Q1D4I1
5HWT-1,5HWT,1,2,A_B,A_B,UniProt,A5W4E3
5HXK-2,5HXK,2,2,A_B_C,A_B_C,UniProt,Q5SIU9
5HYB-1,5HYB,1,2,A_B,A_B,UniProt,P10258
5HYF-1,5HYF,1,2,A,A,UniProt,P01857
5I0W-1,5I0W,1,2,A_B,A_B,UniProt,A0A0H3PA01
5I1U-1,5I1U,1,2,A_B,A_B,UniProt,G5EKM9
5I1V-2,5I1V,2,2,A_B_C_D,A_B_C_D,UniProt,H8Y6P5
5I34-1,5I34,1,2,A_B,A_B,UniProt,J9VI09
5I7N-1,5I7N,1,2,A,A,UniProt,B1MM63
5I7R-1,5I7R,1,2,A_B,A_B,UniProt,P9WP53
5I92-3,5I92,3,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P48247
5IAV-1,5IAV,1,2,A_B,A_B,UniProt,A0A4Y1WAP5
5IB0-3,5IB0,3,2,A_B_C_D_E_F_G,A_B_C_D_E_F_G,UniProt,Q9HVP3
5IC5-1,5IC5,1,2,A,A,UniProt,F5Y2U8
5IF3-1,5IF3,1,2,A_B,A_B,UniProt,A4JKB1
5IGP-2,5IGP,2,2,A,A,UniProt,Q47396
5IJ2-1,5IJ2,1,2,A_B,A_B,UniProt,A3CM52
5IN2-1,5IN2,1,2,A,A,UniProt,Q07449
5IOJ-1,5IOJ,1,2,A_B,A_B,UniProt,A0A077JBW9
5ITM-3,5ITM,3,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,A0A0E3K9N8
5IYN-1,5IYN,1,2,A_B,A_B,UniProt,D0QJ68
5J1K-1,5J1K,1,2,A,A,UniProt,O26069
5J9I-1,5J9I,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q9KMA5
5JDJ-6,5JDJ,6,2,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P,UniProt,Q8WZ42
5JIL-1,5JIL,1,2,A,A,UniProt,Q3HS77
5JKJ-1,5JKJ,1,2,A_B,A_B,UniProt,A0A1B1H1K0
5JPU-1,5JPU,1,2,A_B,A_B,UniProt,Q9ZAG3
5JRS-1,5JRS,1,2,A_B,A_B,UniProt,Q06187
5JSC-2,5JSC,2,2,A_B_C_D,A_B_C_D,UniProt,Q13JS1
5JX1-1,5JX1,1,2,A,A,UniProt,P28741
5K2J-3,5K2J,3,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A0A1Z0YU25
5K8C-1,5K8C,1,2,A,A,UniProt,Q8EEB0
5K90-1,5K90,1,2,A_B_C_D,A_B_C_D,UniProt,B8HNS6
5KC8-1,5KC8,1,2,A,A,UniProt,O43424
5KEU-3,5KEU,3,2,A_B,A_B,UniProt,Q13IQ2
5KF1-1,5KF1,1,2,A_B,A_B,UniProt,Q97ML2
5KHM-1,5KHM,1,2,A_B,A_B,UniProt,O60885
5KI9-1,5KI9,1,2,A,A,UniProt,Q8WTQ1
5KM0-2,5KM0,2,2,A_B_C_D,A_B_C_D,UniProt,P49773
5KOB-1,5KOB,1,2,A_B_C_D,A_B_C_D,UniProt,Q13XB1
5KOI-1,5KOI,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q57A95
5KOK-1,5KOK,1,2,A_B,A_B,UniProt,C3SBW0
5KOX-1,5KOX,1,2,A,A,UniProt,Q5YTV5
5KP1-2,5KP1,2,2,A_B_C_D,A_B_C_D,UniProt,P07445
5LD0-1,5LD0,1,2,A,A,UniProt,P04903
5LI7-1,5LI7,1,2,A_B,A_B,UniProt,P9WPN8
5LOA-1,5LOA,1,2,A_B,A_B,UniProt,P04964
5LUC-4,5LUC,4,2,A_B_E_G_M_N_S_T,A_B_C_D_E_F_G_H,UniProt,P21549
5LUS-1,5LUS,1,2,A_B_C_D_E_F_G_H_I_J,A_B_C_D_E_F_G_H_I_J,UniProt,A0A091SV96
5LXE-1,5LXE,1,2,A_B,A_B,UniProt,Q0RVH7
5M06-1,5M06,1,2,A_B,A_B,UniProt,P9WI69
5M8E-1,5M8E,1,2,A_B,A_B,UniProt,A0A0D1M7L2
5MGS-3,5MGS,3,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q12918
5MH2-2,5MH2,2,2,A_B_C_D,A_B_C_D,UniProt,K1QRB6
5MH6-1,5MH6,1,2,A_B_C_D,A_B_C_D,UniProt,Q2VEQ7
5MIP-1,5MIP,1,2,A,A,UniProt,A2RLJ5
5N4I-1,5N4I,1,2,A,A,UniProt,A0A2R2JFI5
5N4K-1,5N4K,1,2,A_B,A_B,UniProt,Q6Q1R8
5N72-1,5N72,1,2,A,A,UniProt,Q5GA16
5NEG-1,5NEG,1,2,A_B,A_B,UniProt,Q8N8S7
5NG0-1,5NG0,1,2,A_B,A_B,UniProt,O43353
5NL9-1,5NL9,1,2,A_B,A_B,UniProt,Q72QS5
5NMO-1,5NMO,1,2,A_B,A_B,UniProt,P51834
5NMX-2,5NMX,2,2,A_B_C_D,A_B_C_D,UniProt,L0N8S9
5NRR-1,5NRR,1,2,A_B,A_B,UniProt,Q9UBC3
5NZQ-1,5NZQ,1,2,A_B,A_B,UniProt,O43175
5O10-1,5O10,1,2,A_B,A_B,UniProt,P99999
5O70-1,5O70,1,2,A,A,UniProt,Q9X1T1
5OCM-1,5OCM,1,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,D2B7Z8
5OCS-1,5OCS,1,2,A_B_C_D,A_B_C_D,UniProt,Q1LDQ5
5OI7-1,5OI7,1,2,A_B,A_B,UniProt,Q6P2H3
5OJY-1,5OJY,1,2,A,A,UniProt,A0A0D3RJT7
5OSS-1,5OSS,1,2,A_B,A_B,UniProt,Q08638
5OTP-1,5OTP,1,2,A_B,A_B,UniProt,P68400
5OW2-1,5OW2,1,2,A_B,A_B,UniProt,P27395
5QHJ-1,5QHJ,1,2,A_B,A_B,UniProt,Q5T0W9
5QPD-1,5QPD,1,2,A,A,UniProt,Q8WS26
5QQS-1,5QQS,1,2,A_B,A_B,UniProt,P22557
5RG6-1,5RG6,1,2,A_B,A_B,UniProt,P23360
5S7Q-1,5S7Q,1,2,A_B,A_B,UniProt,Q04771
5T44-2,5T44,2,2,A_B,A_B,UniProt,O75084
5T54-1,5T54,1,2,A_B,A_B,UniProt,P86993
5T9F-2,5T9F,2,2,A_B,A_B,UniProt,I1MYY4
5TFP-1,5TFP,1,2,A_B,A_B,UniProt,Q96T68
5TGQ-1,5TGQ,1,2,A,A,UniProt,A0A1S4NYF7
5TI1-2,5TI1,2,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q144Z1
5TIM-1,5TIM,1,2,A_B,A_B,UniProt,P04789
5TK7-1,5TK7,1,2,A,A,UniProt,O24769
5TKI-3,5TKI,3,2,A_B,A_B,UniProt,Q1K8B6
5TPI-1,5TPI,1,2,A,A,UniProt,A6T8Z4
5TQI-1,5TQI,1,2,A_B,A_B,UniProt,A0A0H3KDL9
5TRW-1,5TRW,1,2,A,A,UniProt,Q141E8
5TT1-2,5TT1,2,2,A_B_C,A_B_C,UniProt,A0A0H2WVW5
5TW9-2,5TW9,2,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q0WFT9
5TWB-1,5TWB,1,2,A,A,UniProt,Q2FEC4
5TZ7-1,5TZ7,1,2,A_B,A_B,UniProt,F4Y425
5U0I-1,5U0I,1,2,A_B,A_B,UniProt,O94925
5U0V-1,5U0V,1,2,A_B,A_B,UniProt,P0AC13
5U1Z-2,5U1Z,2,2,A_B_C_D,A_B_C_D,UniProt,Q9ALS9
5U7F-2,5U7F,2,2,A,A,UniProt,P0AFC0
5U8U-1,5U8U,1,2,A_B_C_D,A_B_C_D,UniProt,Q9I3D1
5U90-2,5U90,2,2,A_B_C_D,A_B_C_D,UniProt,Q7S860
5U96-3,5U96,3,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q928V6
5UAV-2,5UAV,2,2,A_B_C_D_E,A_B_C_D_E,UniProt,P32322
5UB9-1,5UB9,1,2,A_B,A_B,UniProt,Q5HSJ4
5UC7-1,5UC7,1,2,A,A,UniProt,D2TPI3
5UCP-1,5UCP,1,2,A_B,A_B,UniProt,P56109
5UFH-1,5UFH,1,2,A,A,UniProt,B8DV56
5UHV-2,5UHV,2,2,A,A,UniProt,P01111
5UI9-1,5UI9,1,2,A_B,A_B,UniProt,B9JK80
5UJP-1,5UJP,1,2,A_B,A_B,UniProt,A0A125SA29
5UKV-1,5UKV,1,2,A_B,A_B,UniProt,P71815
5UMH-1,5UMH,1,2,A_B,A_B,UniProt,A0A0H3KXJ8
5UPT-1,5UPT,1,2,A,A,UniProt,A0A0A0V031
5UTH-1,5UTH,1,2,A,A,UniProt,A0R7I9
5UXA-2,5UXA,2,2,A,A,UniProt,O32553
5V3D-1,5V3D,1,2,A_B,A_B,UniProt,W8UNW6
5V4P-3,5V4P,3,2,A_B,A_B,UniProt,P41816
5V6D-3,5V6D,3,2,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P,UniProt,B4RMG0
5V6Q-1,5V6Q,1,2,A_B_C_D,A_B_C_D,UniProt,Q92LZ4
5VAA-1,5VAA,1,2,A_B,A_B,UniProt,P01863
5VBR-3,5VBR,3,2,A_B,A_B,UniProt,Q58F21
5VC2-1,5VC2,1,2,A_B,A_B,UniProt,B5Z9V7
5VDE-1,5VDE,1,2,A_B_C_D,A_B_C_D,UniProt,P38636
5VGM-1,5VGM,1,2,A_B,A_B,UniProt,Q9KL24
5VHT-1,5VHT,1,2,A_B,A_B,UniProt,P0A9J8
5VIU-1,5VIU,1,2,A_B,A_B,UniProt,A0A077E919
5VJP-1,5VJP,1,2,A_B,A_B,UniProt,P49435
5VLC-1,5VLC,1,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,G7IKX3
5VM5-1,5VM5,1,2,A_B_C_D,A_B_C_D,UniProt,Q8U093
5VQE-2,5VQE,2,2,A,A,UniProt,A0A2R2JFS5
5VVE-1,5VVE,1,2,A_B,A_B,UniProt,A0A2D0TCG6
5VXT-1,5VXT,1,2,A_B,A_B,UniProt,B1Z4S0
5VYR-1,5VYR,1,2,A_B,A_B,UniProt,F8WJP6
5W4Z-1,5W4Z,1,2,A_B,A_B,UniProt,A0A3B6UEK8
5W6Y-1,5W6Y,1,2,A_B,A_B,UniProt,A9S498
5W8X-1,5W8X,1,2,A,A,UniProt,P10441
5WB4-1,5WB4,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,D3T4E0
5WE9-2,5WE9,2,2,A,A,UniProt,C3W5S0
5WFU-2,5WFU,2,2,A_B_C_D,A_B_C_D,UniProt,Q9CQV8
5WI5-5,5WI5,5,2,A_B_C_D,A_B_C_D,UniProt,Q97NQ4
5WK0-1,5WK0,1,2,A,A,UniProt,A0A2C9TMM3
5WKK-1,5WKK,1,2,A,A,UniProt,K9N638
5WMS-1,5WMS,1,2,A_G_Q_S,A_B_C_D,UniProt,A0A060GYS1
5WO1-1,5WO1,1,2,A_B,A_B,UniProt,P77754
5WQI-2,5WQI,2,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q0C8A2
5WUT-1,5WUT,1,2,A_B,A_B,UniProt,A0A1Y1CVU5
5WX6-1,5WX6,1,2,A_B_C_D,A_B_C_D,UniProt,A0A1X8XLG1
5X1I-1,5X1I,1,2,A_B_C,A_B_C,UniProt,G2IQS7
5X1O-1,5X1O,1,2,A_B,A_B,UniProt,P09038
5X5V-2,5X5V,2,2,A,A,UniProt,P07645
5X7N-1,5X7N,1,2,A_B,A_B,UniProt,P09890
5X86-1,5X86,1,2,A_B,A_B,UniProt,Q5SHX3
5X8G-1,5X8G,1,2,A_B_C_D,A_B_C_D,UniProt,P23971
5XAQ-1,5XAQ,1,2,A_B,A_B,UniProt,Q8BHA3
5XB6-2,5XB6,2,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,P76049
5XD5-1,5XD5,1,2,A_B,A_B,UniProt,A0QUZ2
5XFV-2,5XFV,2,2,A_B_C_D,A_B_C_D,UniProt,Q57U83
5XG7-1,5XG7,1,2,A,A,UniProt,Q9UHV8
5XGQ-1,5XGQ,1,2,A_B,A_B,UniProt,A5U150
5XGT-1,5XGT,1,2,A_B,A_B,UniProt,A0A0D1JHQ1
5XK2-1,5XK2,1,2,A_B,A_B,UniProt,P78583
5XK3-2,5XK3,2,2,A_B_C_D,A_B_C_D,UniProt,M4T4U9
5XNA-1,5XNA,1,2,A_B,A_B,UniProt,J7MFT5
5XNC-3,5XNC,3,2,A_B_C_D_E_F_G,A_B_C_D_E_F_G,UniProt,Q5JIZ3
5XNE-1,5XNE,1,2,A_B,A_B,UniProt,Q04777
5XRH-1,5XRH,1,2,A,A,UniProt,Q05315
5XW4-1,5XW4,1,2,A_B,A_B,UniProt,Q00684
5XYG-1,5XYG,1,2,A_B,A_B,UniProt,Q79F77
5XZT-3,5XZT,3,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A0A1L7NZN4
5Y2A-1,5Y2A,1,2,A_B,A_B,UniProt,A0A221ZS22
5Y2I-1,5Y2I,1,2,B_C,A_B,UniProt,P18669
5YA6-1,5YA6,1,2,A_B,A_B,UniProt,Q58301
5YAT-1,5YAT,1,2,A_B,A_B,UniProt,C4R0S8
5YKX-1,5YKX,1,2,A_B,A_B,UniProt,Q6XNL3
5YPP-1,5YPP,1,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P0ADF8
5YRX-1,5YRX,1,2,A,A,UniProt,P9WNR9
5YSZ-1,5YSZ,1,2,A,A,UniProt,Q47RE1
5YTO-5,5YTO,5,2,A_B_C_D_E_F_G_H_I_J,A_B_C_D_E_F_G_H_I_J,UniProt,P00441
5YUG-2,5YUG,2,2,A_B_E_G,A_B_C_D,UniProt,Q8W4L5
5YYC-1,5YYC,1,2,A_C,A_B,UniProt,D3FSP1
5Z2L-1,5Z2L,1,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,P39333
5Z5I-1,5Z5I,1,2,A,A,UniProt,Q2I2N4
5Z9Y-2,5Z9Y,2,2,A_B,A_B,UniProt,P9WG73
5ZBJ-1,5ZBJ,1,2,A,A,UniProt,P48636
5ZC7-1,5ZC7,1,2,A_B,A_B,UniProt,Q66DQ2
5ZG4-2,5ZG4,2,2,A_B_C_D,A_B_C_D,UniProt,A0A074Z863
5ZHJ-1,5ZHJ,1,2,A,A,UniProt,P9WFY7
5ZNM-1,5ZNM,1,2,A_B,A_B,UniProt,P17998
5ZOH-2,5ZOH,2,2,A,A,UniProt,Q8YXY7
5ZQJ-1,5ZQJ,1,2,A_B,A_B,UniProt,P07129
5ZRU-3,5ZRU,3,2,A_C,A_B,UniProt,Q0WYG9
5ZWP-1,5ZWP,1,2,A_B,A_B,UniProt,P28338
6A06-1,6A06,1,2,A_B,A_B,UniProt,B8XX90
6A27-1,6A27,1,2,A_B,A_B,UniProt,O32504
6A2C-1,6A2C,1,2,A_B,A_B,UniProt,A0A0A0RCB5
6A4X-1,6A4X,1,2,A,A,UniProt,A0A124H109
6A55-1,6A55,1,2,A_B,A_B,UniProt,Q4FNM4
6A71-1,6A71,1,2,A_B,A_B,UniProt,P35670
6A8A-1,6A8A,1,2,A_B,A_B,UniProt,A0A3S7X0F5
6A98-1,6A98,1,2,A_B_C_D,A_B_C_D,UniProt,A0A1P8VSL7
6AHX-1,6AHX,1,2,A,A,UniProt,S7SWX2
6AL8-1,6AL8,1,2,A_B_D_E,A_B_C_D,UniProt,A0A076NBW8
6ALM-1,6ALM,1,2,A,A,UniProt,Q6WZB0
6APE-2,6APE,2,2,A,A,UniProt,B5Z6U8
6APV-1,6APV,1,2,A_B_C_D,A_B_C_D,UniProt,Q07010
6AV7-1,6AV7,1,2,A_B_C_D,A_B_C_D,UniProt,P29474
6AYS-3,6AYS,3,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q0PC20
6B04-2,6B04,2,2,A_B_C,A_B_C,UniProt,Q1XAB1
6B4O-2,6B4O,2,2,A_B_C_D,A_B_C_D,UniProt,Q82Z09
6B4P-3,6B4P,3,2,A_B,A_B,UniProt,A0A2H4A315
6BFY-1,6BFY,1,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P0A6P9
6BG8-3,6BG8,3,2,A_B,A_B,UniProt,Q086E4
6BXO-1,6BXO,1,2,A_B,A_B,UniProt,A0A062UZ78
6C3B-1,6C3B,1,2,A_B,A_B,UniProt,G8WNK6
6C46-1,6C46,1,2,A_B_C_D_E,A_B_C_D_E,UniProt,A0A077ENB9
6C6B-3,6C6B,3,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,J9VMZ3
6CBO-1,6CBO,1,2,A_B_C_D,A_B_C_D,UniProt,Q70KD9
6CF1-1,6CF1,1,2,A_B,A_B,UniProt,Q7A224
6CFX-3,6CFX,3,2,A_B_C_D,A_B_C_D,UniProt,A0A0Q9HY32
6CG9-1,6CG9,1,2,A_B,A_B,UniProt,P12863
6CJS-1,6CJS,1,2,A,A,UniProt,P46598
6COD-1,6COD,1,2,A_B,A_B,UniProt,Q9LFT6
6CPD-1,6CPD,1,2,A_B,A_B,UniProt,A0A452CSS7
6CQP-1,6CQP,1,2,A_B,A_B,UniProt,P10121
6CT6-1,6CT6,1,2,A_B,A_B,UniProt,U6M598
6CZY-2,6CZY,2,2,A_B_C_D,A_B_C_D,UniProt,Q96255
6D52-1,6D52,1,2,A_B_C_D,A_B_C_D,UniProt,E8XDJ8
6D61-1,6D61,1,2,A,A,UniProt,Q1LCS4
6DBY-1,6DBY,1,2,A_B,A_B,UniProt,Q9CA40
6DCH-2,6DCH,2,2,A,A,UniProt,A0A3B6UEU3
6DEJ-3,6DEJ,3,2,A_B_C_D,A_B_C_D,UniProt,Q95W85
6DFD-1,6DFD,1,2,A_B,A_B,UniProt,Q8NE01
6DMM-2,6DMM,2,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,P12838
6DQ6-2,6DQ6,2,2,A,A,UniProt,P29375
6DS7-1,6DS7,1,2,A_B,A_B,UniProt,P9WKH3
6DVS-1,6DVS,1,2,A,A,UniProt,Q6VY99
6DXB-2,6DXB,2,2,A_B_C_D,A_B_C_D,UniProt,P13114
6DYU-1,6DYU,1,2,A_B,A_B,UniProt,Q9ZMY2
6E2W-1,6E2W,1,2,A,A,UniProt,Q9FD68
6EBP-2,6EBP,2,2,A_B_C_D,A_B_C_D,UniProt,F2I8X9
6EF9-2,6EF9,2,2,A,A,UniProt,Q939N5
6EHI-3,6EHI,3,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A0A1V3AA65
6EKP-1,6EKP,1,2,A_B,A_B,UniProt,P0A881
6ENO-1,6ENO,1,2,A,A,UniProt,Q3AET9
6EOH-1,6EOH,1,2,A_B,A_B,UniProt,Q0CCT3
6ES9-1,6ES9,1,2,A_B,A_B,UniProt,A1B5Y0
6EUZ-1,6EUZ,1,2,A_B,A_B,UniProt,P22262
6EZ1-1,6EZ1,1,2,A_B,A_B,UniProt,Q9HSF4
6F4B-1,6F4B,1,2,A_B,A_B,UniProt,A0A384E145
6F5V-2,6F5V,2,2,A_B_C_D,A_B_C_D,UniProt,Q9SIE1
6FCY-1,6FCY,1,2,A,A,UniProt,Q4FQF7
6FF2-1,6FF2,1,2,A_B,A_B,UniProt,Q2FV63
6FH3-1,6FH3,1,2,A_B,A_B,UniProt,P0DMM5
6FHY-1,6FHY,1,2,A_B,A_B,UniProt,C7BLE4
6FKS-1,6FKS,1,2,A_B,A_B,UniProt,A0A0W8ATM9
6FKW-2,6FKW,2,2,A_B_C_D,A_B_C_D,UniProt,I0JWN7
6FM3-1,6FM3,1,2,A,A,UniProt,G3FFN6
6FN8-1,6FN8,1,2,A_B,A_B,UniProt,O14618
6FXA-3,6FXA,3,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,O48503
6G9C-1,6G9C,1,2,A_B,A_B,UniProt,A0A085LU44
6GB0-1,6GB0,1,2,A,A,UniProt,Q39054
6GCC-1,6GCC,1,2,A_B,A_B,UniProt,A0A3F2YM29
6GCV-2,6GCV,2,2,A_B_C,A_B_C,UniProt,Q9I055
6GIU-1,6GIU,1,2,A_B,A_B,UniProt,P29218
6GNB-1,6GNB,1,2,A,A,UniProt,Q97EM8
6GP2-1,6GP2,1,2,A_B,A_B,UniProt,Q6F0T5
6GUW-1,6GUW,1,2,A,A,UniProt,X1WGP9
6GZ1-1,6GZ1,1,2,A,A,UniProt,P10151
6GZA-1,6GZA,1,2,A_B,A_B,UniProt,P03355
6H24-1,6H24,1,2,A_B,A_B,UniProt,A0A1T4J289
6H26-1,6H26,1,2,A,A,UniProt,G1U7S4
6H59-1,6H59,1,2,A_B,A_B,UniProt,P9WPG7
6H5G-1,6H5G,1,2,A,A,UniProt,P24670
6H6O-1,6H6O,1,2,A_B,A_B,UniProt,P0ADP7
6H8F-1,6H8F,1,2,A_B,A_B,UniProt,A0A1V2W6E8
6HBZ-1,6HBZ,1,2,A_B,A_B,UniProt,Q6MPU8
6HDS-1,6HDS,1,2,A_B_C_D,A_B_C_D,UniProt,A0A493R6X0
6HHN-1,6HHN,1,2,A,A,UniProt,T2KM13
6HIH-1,6HIH,1,2,A_B,A_B,UniProt,G1UBD5
6HJG-1,6HJG,1,2,A_B,A_B,UniProt,Q4DA80
6HJO-1,6HJO,1,2,A_B,A_B,UniProt,Q1DB04
6HPQ-1,6HPQ,1,2,A_B,A_B,UniProt,Q9H611
6HS0-1,6HS0,1,2,A_B,A_B,UniProt,O53623
6HSM-3,6HSM,3,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,F2RGC9
6I0I-1,6I0I,1,2,A_B,A_B,UniProt,P83544
6I1A-1,6I1A,1,2,A_B,A_B,UniProt,G3YFQ1
6I4Q-1,6I4Q,1,2,A_B,A_B,UniProt,P09622
